species,common_name,kingdom,phylum,class,order,family,genus,is_seed,candidate_source,candidate_confidence_score,inherited_from_rank,inherited_from_taxon,risk_preference,temporal_discount_rate,effort_price_elasticity,cooperation_propensity,inequity_sensitivity,punishment_propensity,tokenization_capacity,risk_preference_lower,temporal_discount_rate_lower,effort_price_elasticity_lower,cooperation_propensity_lower,inequity_sensitivity_lower,punishment_propensity_lower,tokenization_capacity_lower,risk_preference_upper,temporal_discount_rate_upper,effort_price_elasticity_upper,cooperation_propensity_upper,inequity_sensitivity_upper,punishment_propensity_upper,tokenization_capacity_upper,uncertainty_sd,provenance_type,source_model,calibration_applied,calibration_refs
Scarabaeus sacer,Sacred scarab,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Scarabaeus,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Scarabaeidae,1.193773,0.776127,-1.18917,0.351197,0.491349,0.367244,0.329129,0.975719,0.558073,-1.407224,0.133143,0.273295,0.14919,0.111075,1.411827,0.994181,-0.971116,0.569251,0.709403,0.585298,0.547183,0.111252,inherited_taxonomy,taxon_aggregate_v1,true,insect_collective_action_meta_2020|insect_foraging_risk_2017
Scarus ghobban,Blue-barred parrotfish,Animalia,Chordata,Actinopterygii,Perciformes,Scaridae,Scarus,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Scaridae,0.832514,0.455045,-1.099482,0.504102,0.659966,0.558464,0.534835,0.595185,0.217716,-1.336811,0.266773,0.422637,0.321135,0.297506,1.069843,0.692374,-0.862153,0.741431,0.897295,0.795793,0.772164,0.121086,inherited_taxonomy,taxon_aggregate_v1,true,fish_delay_discounting_review_2020|teleost_risk_behavior_meta_2022
Schistocerca gregaria,Desert locust,Animalia,Arthropoda,Insecta,Orthoptera,Acrididae,Schistocerca,false,assistant_curated_candidate_bank_v2,0.956,family,Acrididae,0.930071,0.666111,-0.616559,0.794833,0.718472,0.644736,0.606949,0.687595,0.423635,-0.859035,0.552357,0.475996,0.40226,0.364473,1.172547,0.908587,-0.374083,1.0,0.960948,0.887212,0.849425,0.123712,inherited_taxonomy,taxon_aggregate_v1,true,insect_collective_action_meta_2020|insect_foraging_risk_2017
Sciurus carolinensis,Eastern gray squirrel,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Sciuridae,1.062686,0.454809,-1.170475,0.461026,0.48202,0.378979,0.537072,0.84462,0.236743,-1.388541,0.24296,0.263954,0.160913,0.319006,1.280752,0.672875,-0.952409,0.679092,0.700086,0.597045,0.755138,0.111258,inherited_taxonomy,taxon_aggregate_v1,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
Scomberomorus cavalla,King mackerel,Animalia,Chordata,Actinopterygii,Scombriformes,Scombridae,Scomberomorus,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Scombridae,0.836054,0.466264,-1.062938,0.694278,0.670981,0.572194,0.547558,0.600405,0.230615,-1.298587,0.458629,0.435332,0.336545,0.311909,1.071703,0.701913,-0.827289,0.929927,0.90663,0.807843,0.783207,0.120229,inherited_taxonomy,taxon_aggregate_v1,true,fish_delay_discounting_review_2020|teleost_risk_behavior_meta_2022
Selasphorus rufus,Rufous hummingbird,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Selasphorus,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Trochilidae,1.016145,0.522137,-0.9804,0.314175,0.430466,0.315074,0.487353,0.76651,0.272502,-1.230035,0.06454,0.180831,0.065439,0.237718,1.26578,0.771772,-0.730765,0.56381,0.680101,0.564709,0.736988,0.127365,inherited_taxonomy,taxon_aggregate_v1,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
Sepia officinalis,Common cuttlefish,Animalia,Mollusca,Cephalopoda,Sepiida,Sepiidae,Sepia,true,seed_species,0.879,family,Sepiidae,1.140777,0.529057,-1.400329,0.418996,0.523116,0.409208,0.629977,0.964377,0.352657,-1.576729,0.242596,0.346716,0.232808,0.453577,1.317177,0.705457,-1.223929,0.595396,0.699516,0.585608,0.806377,0.09,inherited_taxonomy,taxon_aggregate_v1,false,
Serinus canaria,Atlantic canary,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Serinus,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Fringillidae,1.007222,0.577115,-0.929129,0.530509,0.515503,0.444887,0.621455,0.793125,0.363018,-1.143226,0.316412,0.301406,0.23079,0.407358,1.221319,0.791212,-0.715032,0.744606,0.7296,0.658984,0.835552,0.109233,inherited_taxonomy,taxon_aggregate_v1,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
Sialia sialis,Eastern bluebird,Animalia,Chordata,Aves,Passeriformes,Turdidae,Sialia,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Turdidae,1.09853,0.533812,-1.07182,0.54579,0.587557,0.482375,0.696515,0.88117,0.316452,-1.28918,0.32843,0.370197,0.265015,0.479155,1.31589,0.751172,-0.85446,0.76315,0.804917,0.699735,0.913875,0.110898,inherited_taxonomy,taxon_aggregate_v1,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
Sitophilus oryzae,Rice weevil,Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,Sitophilus,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Curculionidae,1.059849,0.951384,-0.888076,0.550404,0.55771,0.481373,0.460919,0.839978,0.731513,-1.107947,0.330533,0.337839,0.261502,0.241048,1.27972,1.171255,-0.668205,0.770275,0.777581,0.701244,0.68079,0.112179,inherited_taxonomy,taxon_aggregate_v1,true,insect_collective_action_meta_2020|insect_foraging_risk_2017
Solenopsis invicta,Red imported fire ant,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Solenopsis,false,curated_candidate_bank_v1,0.956,family,Formicidae,0.863987,0.850214,-0.362514,0.882166,0.750067,0.639214,0.65947,0.667742,0.653969,-0.558759,0.685921,0.553822,0.442969,0.463225,1.060232,1.046459,-0.166269,1.0,0.946312,0.835459,0.855715,0.100125,inherited_taxonomy,taxon_aggregate_v1,true,hymenoptera_conflict_resolution_2018|insect_collective_action_meta_2020|insect_foraging_risk_2017
Somateria mollissima,Common eider,Animalia,Chordata,Aves,Anseriformes,Anatidae,Somateria,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Anatidae,0.923188,0.425317,-0.996898,0.686857,0.675906,0.575762,0.788031,0.725252,0.227381,-1.194834,0.488921,0.47797,0.377826,0.590095,1.121124,0.623253,-0.798962,0.884793,0.873842,0.773698,0.985967,0.100988,inherited_taxonomy,taxon_aggregate_v1,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
Sousa chinensis,Indo-Pacific humpback dolphin,Animalia,Chordata,Mammalia,Cetacea,Delphinidae,Sousa,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Delphinidae,0.798425,0.309014,-0.919453,0.863461,0.77008,0.665925,0.873987,0.595628,0.106217,-1.12225,0.660664,0.567283,0.463128,0.67119,1.001222,0.511811,-0.716656,1.0,0.972877,0.868722,1.0,0.103468,inherited_taxonomy,taxon_aggregate_v1,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
Spheniscus demersus,African penguin,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Spheniscus,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Spheniscidae,0.782213,0.400108,-0.853797,0.837189,0.7486,0.66774,0.884306,0.591515,0.20941,-1.044495,0.646491,0.557902,0.477042,0.693608,0.972911,0.590806,-0.663099,1.0,0.939298,0.858438,1.0,0.097295,inherited_taxonomy,taxon_aggregate_v1,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
Spheniscus humboldti,Humboldt penguin,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Spheniscus,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Spheniscidae,0.782213,0.400108,-0.853797,0.837189,0.7486,0.66774,0.884306,0.591515,0.20941,-1.044495,0.646491,0.557902,0.477042,0.693608,0.972911,0.590806,-0.663099,1.0,0.939298,0.858438,1.0,0.097295,inherited_taxonomy,taxon_aggregate_v1,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
Spinus tristis,American goldfinch,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Spinus,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Fringillidae,1.007222,0.577115,-0.929129,0.530509,0.515503,0.444887,0.621455,0.793125,0.363018,-1.143226,0.316412,0.301406,0.23079,0.407358,1.221319,0.791212,-0.715032,0.744606,0.7296,0.658984,0.835552,0.109233,inherited_taxonomy,taxon_aggregate_v1,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
Spodoptera frugiperda,Fall armyworm,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Spodoptera,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Noctuidae,1.1151,1.050774,-0.893917,0.518532,0.541538,0.461483,0.440539,0.841625,0.777299,-1.167392,0.245057,0.268063,0.188008,0.167064,1.388575,1.324249,-0.620442,0.792007,0.815013,0.734958,0.714014,0.139528,inherited_taxonomy,taxon_aggregate_v1,true,insect_collective_action_meta_2020|insect_foraging_risk_2017
Stenella longirostris,Spinner dolphin,Animalia,Chordata,Mammalia,Cetacea,Delphinidae,Stenella,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Delphinidae,0.798425,0.309014,-0.919453,0.863461,0.77008,0.665925,0.873987,0.595628,0.106217,-1.12225,0.660664,0.567283,0.463128,0.67119,1.001222,0.511811,-0.716656,1.0,0.972877,0.868722,1.0,0.103468,inherited_taxonomy,taxon_aggregate_v1,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
Sterna hirundo,Common tern,Animalia,Chordata,Aves,Charadriiformes,Laridae,Sterna,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Laridae,0.951402,0.479576,-0.982848,0.6599,0.6232,0.546607,0.75567,0.744401,0.272575,-1.189849,0.452899,0.416199,0.339606,0.548669,1.158403,0.686577,-0.775847,0.866901,0.830201,0.753608,0.962671,0.105613,inherited_taxonomy,taxon_aggregate_v1,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
Streptopelia decaocto,Eurasian collared dove,Animalia,Chordata,Aves,Columbiformes,Columbidae,Streptopelia,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Columbidae,1.043631,0.49944,-1.121287,0.607315,0.601042,0.518416,0.743762,0.823392,0.279201,-1.341526,0.387076,0.380803,0.298177,0.523523,1.26387,0.719679,-0.901048,0.827554,0.821281,0.738655,0.964001,0.112367,inherited_taxonomy,taxon_aggregate_v1,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
Strix aluco,Tawny owl,Animalia,Chordata,Aves,Strigiformes,Strigidae,Strix,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Strigidae,1.18986,0.647836,-1.305223,0.364385,0.522621,0.380034,0.579242,0.964195,0.422171,-1.530888,0.13872,0.296956,0.154369,0.353577,1.415525,0.873501,-1.079558,0.59005,0.748286,0.605699,0.804907,0.115135,inherited_taxonomy,taxon_aggregate_v1,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
Struthio camelus,Ostrich,Animalia,Chordata,Aves,Struthioniformes,Struthionidae,Struthio,false,curated_candidate_bank_v1,0.879,family,Struthionidae,1.019408,0.300787,-1.221916,0.538299,0.631621,0.489133,0.688565,0.76188,0.043259,-1.479444,0.280771,0.374093,0.231605,0.431037,1.276936,0.558315,-0.964388,0.795827,0.889149,0.746661,0.946093,0.131392,inherited_taxonomy,taxon_aggregate_v1,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
Sturnus vulgaris,Common starling,Animalia,Chordata,Aves,Passeriformes,Sturnidae,Sturnus,false,curated_candidate_bank_v1,0.879,family,Sturnidae,0.965544,0.517857,-0.879259,0.739989,0.680375,0.592043,0.809265,0.717869,0.270182,-1.126934,0.492314,0.4327,0.344368,0.56159,1.213219,0.765532,-0.631584,0.987664,0.92805,0.839718,1.0,0.126365,inherited_taxonomy,taxon_aggregate_v1,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
Sula nebouxii,Blue-footed booby,Animalia,Chordata,Aves,Suliformes,Sulidae,Sula,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Sulidae,0.878759,0.44005,-0.983806,0.716302,0.675803,0.589025,0.80868,0.598636,0.159927,-1.263929,0.436179,0.39568,0.308902,0.528557,1.158882,0.720173,-0.703683,0.996425,0.955926,0.869148,1.0,0.14292,inherited_taxonomy,taxon_aggregate_v1,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
Suricata suricatta,Meerkat,Animalia,Chordata,Mammalia,Carnivora,Herpestidae,Suricata,false,assistant_curated_candidate_bank_v2,0.956,family,Herpestidae,0.890372,0.450687,-0.716591,0.864512,0.766232,0.653563,0.858297,0.583685,0.144,-1.023278,0.557825,0.459545,0.346876,0.55161,1.197059,0.757374,-0.409904,1.0,1.0,0.96025,1.0,0.156473,inherited_taxonomy,taxon_aggregate_v1,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
Sus scrofa,Wild boar,Animalia,Chordata,Mammalia,Artiodactyla,Suidae,Sus,false,curated_candidate_bank_v1,0.879,family,Suidae,0.973423,0.432399,-0.898041,0.735521,0.744468,0.587588,0.773002,0.660217,0.119193,-1.211247,0.422315,0.431262,0.274382,0.459796,1.286629,0.745605,-0.584835,1.0,1.0,0.900794,1.0,0.159799,inherited_taxonomy,taxon_aggregate_v1,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
Syncerus caffer,African buffalo,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Syncerus,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Bovidae,0.818482,0.308923,-0.903689,0.816727,0.768057,0.636411,0.832505,0.614916,0.105357,-1.107255,0.613161,0.564491,0.432845,0.628939,1.022048,0.512489,-0.700123,1.0,0.971623,0.839977,1.0,0.10386,inherited_taxonomy,taxon_aggregate_v1,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
Tabanus bovinus,Horsefly,Animalia,Arthropoda,Insecta,Diptera,Tabanidae,Tabanus,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Tabanidae,1.071746,0.751919,-0.99385,0.372592,0.495086,0.408292,0.377966,0.660822,0.340995,-1.404774,0.0,0.084162,0.0,0.0,1.48267,1.162843,-0.582926,0.783516,0.90601,0.819216,0.78889,0.209655,inherited_taxonomy,taxon_aggregate_v1,true,insect_collective_action_meta_2020|insect_foraging_risk_2017
Tachyglossus aculeatus,Short-beaked echidna,Animalia,Chordata,Mammalia,Monotremata,Tachyglossidae,Tachyglossus,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Tachyglossidae,0.937552,0.445809,-1.093519,0.576361,0.641227,0.506283,0.690166,0.483569,0.0,-1.547502,0.122378,0.187244,0.0523,0.236183,1.391535,0.899792,-0.639536,1.0,1.0,0.960266,1.0,0.231624,inherited_taxonomy,taxon_aggregate_v1,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
Tadarida brasiliensis,Brazilian free-tailed bat,Animalia,Chordata,Mammalia,Chiroptera,Molossidae,Tadarida,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Molossidae,0.852819,0.800923,-0.589152,0.61727,0.53553,0.455549,0.587309,0.571708,0.519812,-0.870263,0.336159,0.254419,0.174438,0.306198,1.13393,1.082034,-0.308041,0.898381,0.816641,0.73666,0.86842,0.143424,inherited_taxonomy,taxon_aggregate_v1,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
Taeniopygia guttata,Zebra finch,Animalia,Chordata,Aves,Passeriformes,Estrildidae,Taeniopygia,false,assistant_curated_candidate_bank_v2,0.956,family,Estrildidae,0.930612,0.596384,-0.743126,0.702477,0.698437,0.562616,0.760518,0.705937,0.371709,-0.967801,0.477802,0.473762,0.337941,0.535843,1.155287,0.821059,-0.518451,0.927152,0.923112,0.787291,0.985193,0.11463,inherited_taxonomy,taxon_aggregate_v1,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
Tamandua tetradactyla,Southern tamandua,Animalia,Chordata,Mammalia,Pilosa,Myrmecophagidae,Tamandua,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Myrmecophagidae,0.932985,0.428467,-1.08556,0.556262,0.633778,0.496439,0.676287,0.57551,0.070992,-1.443035,0.198787,0.276303,0.138964,0.318812,1.29046,0.785942,-0.728085,0.913737,0.991253,0.853914,1.0,0.182385,inherited_taxonomy,taxon_aggregate_v1,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
Tamias striatus,Eastern chipmunk,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Sciuridae,1.062686,0.454809,-1.170475,0.461026,0.48202,0.378979,0.537072,0.84462,0.236743,-1.388541,0.24296,0.263954,0.160913,0.319006,1.280752,0.672875,-0.952409,0.679092,0.700086,0.597045,0.755138,0.111258,inherited_taxonomy,taxon_aggregate_v1,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
Tapirus bairdii,Baird's tapir,Animalia,Chordata,Mammalia,Perissodactyla,Tapiridae,Tapirus,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Tapiridae,1.134119,0.538438,-1.398466,0.393751,0.569766,0.381526,0.564737,0.885162,0.289481,-1.647423,0.144794,0.320809,0.132569,0.31578,1.383076,0.787395,-1.149509,0.642708,0.818723,0.630483,0.813694,0.127019,inherited_taxonomy,taxon_aggregate_v1,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
Tapirus terrestris,South American tapir,Animalia,Chordata,Mammalia,Perissodactyla,Tapiridae,Tapirus,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Tapiridae,1.134119,0.538438,-1.398466,0.393751,0.569766,0.381526,0.564737,0.885162,0.289481,-1.647423,0.144794,0.320809,0.132569,0.31578,1.383076,0.787395,-1.149509,0.642708,0.818723,0.630483,0.813694,0.127019,inherited_taxonomy,taxon_aggregate_v1,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
Tenebrio molitor,Mealworm beetle,Animalia,Arthropoda,Insecta,Coleoptera,Tenebrionidae,Tenebrio,false,curated_candidate_bank_v1,0.879,family,Tenebrionidae,1.237258,1.00195,-1.224955,0.348653,0.439601,0.360073,0.345783,1.009455,0.774147,-1.452758,0.12085,0.211798,0.13227,0.11798,1.465061,1.229753,-0.997152,0.576456,0.667404,0.587876,0.573586,0.116226,inherited_taxonomy,taxon_aggregate_v1,true,insect_collective_action_meta_2020|insect_foraging_risk_2017
Theropithecus gelada,Gelada,Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Theropithecus,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Cercopithecidae,0.852434,0.365545,-0.747007,0.825576,0.774231,0.636886,0.82309,0.641295,0.154406,-0.958146,0.614437,0.563092,0.425747,0.611951,1.063573,0.576684,-0.535868,1.0,0.98537,0.848025,1.0,0.107724,inherited_taxonomy,taxon_aggregate_v1,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019|primate_token_exchange_2022
Threskiornis aethiopicus,Sacred ibis,Animalia,Chordata,Aves,Pelecaniformes,Threskiornithidae,Threskiornis,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Threskiornithidae,0.929685,0.440528,-0.971479,0.69138,0.678086,0.57719,0.790989,0.700091,0.210934,-1.201073,0.461786,0.448492,0.347596,0.561395,1.159279,0.670122,-0.741885,0.920974,0.90768,0.806784,1.0,0.11714,inherited_taxonomy,taxon_aggregate_v1,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
Toxostoma rufum,Brown thrasher,Animalia,Chordata,Aves,Passeriformes,Mimidae,Toxostoma,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Mimidae,1.123313,0.541902,-1.195246,0.525056,0.551824,0.464589,0.688701,0.873146,0.291735,-1.445413,0.274889,0.301657,0.214422,0.438534,1.37348,0.792069,-0.945079,0.775223,0.801991,0.714756,0.938868,0.127636,inherited_taxonomy,taxon_aggregate_v1,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
Trachypithecus francoisi,François' langur,Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Trachypithecus,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Cercopithecidae,0.852434,0.365545,-0.747007,0.825576,0.774231,0.636886,0.82309,0.641295,0.154406,-0.958146,0.614437,0.563092,0.425747,0.611951,1.063573,0.576684,-0.535868,1.0,0.98537,0.848025,1.0,0.107724,inherited_taxonomy,taxon_aggregate_v1,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019|primate_token_exchange_2022
Tribolium castaneum,Red flour beetle,Animalia,Arthropoda,Insecta,Coleoptera,Tenebrionidae,Tribolium,false,assistant_curated_candidate_bank_v2,0.956,family,Tenebrionidae,1.237258,1.00195,-1.224955,0.348653,0.439601,0.360073,0.345783,1.009455,0.774147,-1.452758,0.12085,0.211798,0.13227,0.11798,1.465061,1.229753,-0.997152,0.576456,0.667404,0.587876,0.573586,0.116226,inherited_taxonomy,taxon_aggregate_v1,true,insect_collective_action_meta_2020|insect_foraging_risk_2017
Trichechus manatus,West Indian manatee,Animalia,Chordata,Mammalia,Sirenia,Trichechidae,Trichechus,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Trichechidae,0.98288,0.301465,-1.314988,0.552206,0.610646,0.470588,0.674273,0.727549,0.046134,-1.570319,0.296875,0.355315,0.215257,0.418942,1.238211,0.556796,-1.059657,0.807537,0.865977,0.725919,0.929604,0.130271,inherited_taxonomy,taxon_aggregate_v1,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
Troglodytes aedon,House wren,Animalia,Chordata,Aves,Passeriformes,Troglodytidae,Troglodytes,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Troglodytidae,0.946786,0.490078,-0.922476,0.447379,0.499937,0.411875,0.594838,0.674436,0.217728,-1.194826,0.175029,0.227587,0.139525,0.322488,1.219136,0.762428,-0.650126,0.719729,0.772287,0.684225,0.867188,0.138954,inherited_taxonomy,taxon_aggregate_v1,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
Troglodytes troglodytes,Eurasian wren,Animalia,Chordata,Aves,Passeriformes,Troglodytidae,Troglodytes,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Troglodytidae,0.946786,0.490078,-0.922476,0.447379,0.499937,0.411875,0.594838,0.674436,0.217728,-1.194826,0.175029,0.227587,0.139525,0.322488,1.219136,0.762428,-0.650126,0.719729,0.772287,0.684225,0.867188,0.138954,inherited_taxonomy,taxon_aggregate_v1,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
