entity_kind,entity_id,species,common_name,class,family,is_seed,candidate_confidence_score,provenance_type,source_model,taxonomy_source,evidence_sources,source_citations,extraction_notes,ai_rationale_hash,prior_signature,calibration_applied,calibration_refs,generated_at
species,sp_822516f494,Pongo pygmaeus,Bornean orangutan,Mammalia,Hominidae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|hominid_punishment_games_2020|https://en.wikipedia.org/wiki/Pongo_pygmaeus | https://en.wikipedia.org/w/index.php?search=Pongo%20pygmaeus|mammal_cooperation_meta_2021|mammal_fairness_review_2019|primate_token_exchange_2022,Mammal clade profile: social exchange and fairness paradigms prioritized.,407368939b955a2d7a345d866931a1836617aaa68465581fbd67965af7049d14,fe2e1e26e4b49db7356ba037f548aa81a2d75dacda9338db60f3eef5f039bab2,true,hominid_punishment_games_2020|mammal_cooperation_meta_2021|mammal_fairness_review_2019|primate_token_exchange_2022,2026-03-19T19:37:14Z
species,sp_232be198b3,Procambarus clarkii,Red swamp crayfish,Malacostraca,Cambaridae,true,0.879,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2|seed_species,auto_clade_profile_v2|seed_species_curation,General clade profile: sparse direct evidence; generic risk-choice template applied.,21db8b5b3667c467115085cac862451f0d33cf897e61bfd00312ced01827daf2,7ecbce78c85185dc21404e7116a30eedaea13a99095925de4aedc64d19c6f934,false,,2026-03-19T19:37:14Z
species,sp_e2e4634a63,Procavia capensis,Rock hyrax,Mammalia,Procaviidae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|https://en.wikipedia.org/wiki/Procavia_capensis | https://en.wikipedia.org/w/index.php?search=Procavia%20capensis|mammal_cooperation_meta_2021|mammal_fairness_review_2019,Mammal clade profile: social exchange and fairness paradigms prioritized.,e3a5056c28476180d1bb715eb79025f8320abd9e59522aea6678ee646a3a2e97,8420a109f621a6b14256000f34108c197c923a19819782db3de2b8701b5dd767,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019,2026-03-19T19:37:14Z
species,sp_f4383ea090,Prochilodus lineatus,Streaked prochilod,Actinopterygii,Prochilodontidae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|fish_delay_discounting_review_2020|https://en.wikipedia.org/wiki/Prochilodus_lineatus | https://en.wikipedia.org/w/index.php?search=Prochilodus%20lineatus|teleost_risk_behavior_meta_2022,Fish clade profile: risk-choice and reciprocal exchange proxies prioritized.,1561b1971d313440aca9d19bc71621c271f973801dda68d7bcba732954974986,d487afa7aaf11ddc99c2f7666aa350a7c82e9e3fbf9f8caefb8db656b4fd1274,true,fish_delay_discounting_review_2020|teleost_risk_behavior_meta_2022,2026-03-19T19:37:14Z
species,sp_ba9d984ec4,Procyon lotor,Raccoon,Mammalia,Procyonidae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|https://en.wikipedia.org/wiki/Procyon_lotor | https://en.wikipedia.org/w/index.php?search=Procyon%20lotor|mammal_cooperation_meta_2021|mammal_fairness_review_2019,Mammal clade profile: social exchange and fairness paradigms prioritized.,d3e0ba27787ba1b4dfc5626d4e4a6dd7f5a0229ecf847f026e5a0428cbf29826,96972882ccf2011983119697fe9e9e8af5dff84d6810b6b9d7fb189f7bc02304,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019,2026-03-19T19:37:14Z
species,sp_36da6312d6,Psittacus erithacus,African grey parrot,Aves,Psittacidae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,auto_clade_profile_v2|curated_candidate_bank_v1|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|avian_cooperation_synthesis_2018|avian_risk_choice_review_2021|psittacine_cognition_survey_2021,Avian clade profile: cooperation and uncertainty-sensitive foraging paradigms prioritized.,4601c2930b2767b5e972e43ddd2b7f02f97e17d143340034d3f54af4730b5568,51fc8ad29d5e176f8c0dd028829bfcc8b0dfc34b6569c2c171e36d1f9421e51b,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021,2026-03-19T19:37:14Z
species,sp_76b0ed885a,Pterophyllum scalare,Freshwater angelfish,Actinopterygii,Cichlidae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|fish_delay_discounting_review_2020|https://en.wikipedia.org/wiki/Pterophyllum_scalare | https://en.wikipedia.org/w/index.php?search=Pterophyllum%20scalare|teleost_risk_behavior_meta_2022,Fish clade profile: risk-choice and reciprocal exchange proxies prioritized.,ba108f368459c0e38cef02c7bb4cd03adad686c19ee6beaafb103b82fa60042c,7fa64d65a2fa600907432390455fbb10e28a6c9015dfa5c010804a8570a9d152,true,fish_delay_discounting_review_2020|teleost_risk_behavior_meta_2022,2026-03-19T19:37:14Z
species,sp_7dc49d3619,Pteropus vampyrus,Large flying fox,Mammalia,Pteropodidae,false,0.879,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v2|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|https://en.wikipedia.org/wiki/Pteropus_vampyrus | https://animaldiversity.org/search/?q=Pteropus+vampyrus|mammal_cooperation_meta_2021|mammal_fairness_review_2019,Mammal clade profile: social exchange and fairness paradigms prioritized.,d1e161c18c616df3e001f4f693013a7f046a7dda9a4d1730418ba6d0abe6053e,c972d9525c039d35527a51458afdba8365f2170b2b205c7b66a08dd77f4666df,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019,2026-03-19T19:37:14Z
species,sp_089cbfc309,Ptilonorhynchus violaceus,Satin bowerbird,Aves,Ptilonorhynchidae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|avian_cooperation_synthesis_2018|avian_risk_choice_review_2021|https://en.wikipedia.org/wiki/Ptilonorhynchus_violaceus | https://en.wikipedia.org/w/index.php?search=Ptilonorhynchus%20violaceus,Avian clade profile: cooperation and uncertainty-sensitive foraging paradigms prioritized.,2a572efbd8af73e3417e3c59a13524dc103b79b64d45aa9c277e04eda9e99ff9,559e09c4d0c1ccf57d3658dfb05f100db4d39aead87ec93145ba67a6709dea5a,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021,2026-03-19T19:37:14Z
species,sp_03dff6046c,Puma concolor,Cougar,Mammalia,Felidae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|https://en.wikipedia.org/wiki/Puma_concolor | https://en.wikipedia.org/w/index.php?search=Puma%20concolor|mammal_cooperation_meta_2021|mammal_fairness_review_2019,Mammal clade profile: social exchange and fairness paradigms prioritized.,c120013fe0482ad5f5e981795b3a3d4bd8465db849448ce87225c8371d9ada86,3cf9fe0f4363e7ad3b9d5a4c27835347d9d0d011bb487a3b5cba87aa211d093e,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019,2026-03-19T19:37:14Z
species,sp_8104d56303,Pundamilia nyererei,Nyerere's cichlid,Actinopterygii,Cichlidae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|fish_delay_discounting_review_2020|https://en.wikipedia.org/wiki/Pundamilia_nyererei | https://en.wikipedia.org/w/index.php?search=Pundamilia%20nyererei|teleost_risk_behavior_meta_2022,Fish clade profile: risk-choice and reciprocal exchange proxies prioritized.,4722d984afb4ab2d462e8a2e5a5374d8b3eb89becfac66d256e15e1a41014c1a,0d64ca790bf7f2b4d9f2877b9e295d945028d572750fa0c6dcdd69782552e3a7,true,fish_delay_discounting_review_2020|teleost_risk_behavior_meta_2022,2026-03-19T19:37:14Z
species,sp_713acb477b,Pygocentrus nattereri,Red-bellied piranha,Actinopterygii,Serrasalmidae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|fish_delay_discounting_review_2020|https://en.wikipedia.org/wiki/Pygocentrus_nattereri | https://en.wikipedia.org/w/index.php?search=Pygocentrus%20nattereri|teleost_risk_behavior_meta_2022,Fish clade profile: risk-choice and reciprocal exchange proxies prioritized.,919725438ff2932723541a44244b4f3a06d716873c1f5fa17f2384e1bfb2219e,6d49adbb6bc01f83759f355d9f061d3519bde68f98e11b6afad88ce4d04cb9cf,true,fish_delay_discounting_review_2020|teleost_risk_behavior_meta_2022,2026-03-19T19:37:14Z
species,sp_ce7415ef35,Pygoscelis adeliae,Adélie penguin,Aves,Spheniscidae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|avian_cooperation_synthesis_2018|avian_risk_choice_review_2021|https://en.wikipedia.org/wiki/Pygoscelis_adeliae | https://en.wikipedia.org/w/index.php?search=Pygoscelis%20adeliae,Avian clade profile: cooperation and uncertainty-sensitive foraging paradigms prioritized.,2d96ebc31f572b40602bb8d0b45ed55aec6af111f749206117bac0b123bf2e11,cdeab2a22cf4dbf4a0fc8259b41243519897ad9b370e5ce92d32c8d3cf830140,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021,2026-03-19T19:37:14Z
species,sp_57bf95eba4,Pygoscelis antarcticus,Chinstrap penguin,Aves,Spheniscidae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|avian_cooperation_synthesis_2018|avian_risk_choice_review_2021|https://en.wikipedia.org/wiki/Pygoscelis_antarcticus | https://en.wikipedia.org/w/index.php?search=Pygoscelis%20antarcticus,Avian clade profile: cooperation and uncertainty-sensitive foraging paradigms prioritized.,1fe46d2a58836f6b6bc77b0a86349362212623a2df02a6af36c593649efbfb53,dd6aaf22373ad3a31404346e6c3418ccac8979c5060d5b1c8797b31988f43067,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021,2026-03-19T19:37:14Z
species,sp_b5e503b5c6,Pygoscelis papua,Gentoo penguin,Aves,Spheniscidae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|avian_cooperation_synthesis_2018|avian_risk_choice_review_2021|https://en.wikipedia.org/wiki/Pygoscelis_papua | https://en.wikipedia.org/w/index.php?search=Pygoscelis%20papua,Avian clade profile: cooperation and uncertainty-sensitive foraging paradigms prioritized.,ef36993af026fd34d2ca9ee3d2d13b7311767f16d860c4ac5a86ec6aa4a87010,c54cf2a017a9b9a0f46c706175ea52503e1eb5e07913a86ced94b12d2ca657dc,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021,2026-03-19T19:37:14Z
species,sp_eacfe1e748,Quiscalus quiscula,Common grackle,Aves,Icteridae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|avian_cooperation_synthesis_2018|avian_risk_choice_review_2021|https://en.wikipedia.org/wiki/Quiscalus_quiscula | https://en.wikipedia.org/w/index.php?search=Quiscalus%20quiscula,Avian clade profile: cooperation and uncertainty-sensitive foraging paradigms prioritized.,ab2ba17b7a0cb70a5373f18b930bcc3b3feecf007f38722cd80c16a274cd8d3d,bd42258565a8b8824dff6d67f466290d33f980a69c03f064970e9ffb3554e7fc,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021,2026-03-19T19:37:14Z
species,sp_36acf69419,Rachycentron canadum,Cobia,Actinopterygii,Rachycentridae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|fish_delay_discounting_review_2020|https://en.wikipedia.org/wiki/Rachycentron_canadum | https://en.wikipedia.org/w/index.php?search=Rachycentron%20canadum|teleost_risk_behavior_meta_2022,Fish clade profile: risk-choice and reciprocal exchange proxies prioritized.,1a23f073a31140eb53cf3ed1a5fa93df238382a89d05522ec6a37101f306d673,98828ecabd9f016052cee491f9e71947d3db0fa81d992f4047bfce54de2d85fa,true,fish_delay_discounting_review_2020|teleost_risk_behavior_meta_2022,2026-03-19T19:37:14Z
species,sp_671299bbc6,Ramphastos toco,Toco toucan,Aves,Ramphastidae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|avian_cooperation_synthesis_2018|avian_risk_choice_review_2021|https://en.wikipedia.org/wiki/Ramphastos_toco | https://en.wikipedia.org/w/index.php?search=Ramphastos%20toco,Avian clade profile: cooperation and uncertainty-sensitive foraging paradigms prioritized.,df7cae3e7804a388346549a6ef9715670d2075f8a0daad7d273caeb0ac01b68c,916b8d87c6e2696bf4db3ced11466323f740112b29282a2265fd2f7d67f316d4,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021,2026-03-19T19:37:14Z
species,sp_8044cb485a,Rangifer tarandus,Reindeer,Mammalia,Cervidae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|https://en.wikipedia.org/wiki/Rangifer_tarandus | https://en.wikipedia.org/w/index.php?search=Rangifer%20tarandus|mammal_cooperation_meta_2021|mammal_fairness_review_2019,Mammal clade profile: social exchange and fairness paradigms prioritized.,5524b34285058c581966613d43c61bd0f75dc8d16483108a07723de4b22f2b02,9b33f00c2fe718912e97f4f16024558933a9989872d61e9d5ca53e01a0ae20ea,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019,2026-03-19T19:37:14Z
species,sp_364c32b6a5,Rattus norvegicus,Norway rat,Mammalia,Muridae,true,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2|seed_species,auto_clade_profile_v2|mammal_cooperation_meta_2021|mammal_fairness_review_2019|seed_species_curation,Mammal clade profile: social exchange and fairness paradigms prioritized.,3c126847339861f3ea8532c34eb22c7bf6683af963d06a2e69dd2154b3d3a864,ab24d8efd0944e94e60dd85d2ac9737421b6a1e5ed07f78d4c9de8be653bf31d,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019,2026-03-19T19:37:14Z
species,sp_b618cebde0,Regulus regulus,Goldcrest,Aves,Regulidae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|avian_cooperation_synthesis_2018|avian_risk_choice_review_2021|https://en.wikipedia.org/wiki/Regulus_regulus | https://en.wikipedia.org/w/index.php?search=Regulus%20regulus,Avian clade profile: cooperation and uncertainty-sensitive foraging paradigms prioritized.,dd42f165a6ce2a715f1ef079b2d04c7d7c3ad11787994f7183d8bbc5cb577862,eac31d70a03dbbb088ae8e4ad3f3c2c8b7b3a7f30602c7502e2b58398bf5bb56,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021,2026-03-19T19:37:14Z
species,sp_c1a676447b,Rhea americana,Greater rhea,Aves,Rheidae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|avian_cooperation_synthesis_2018|avian_risk_choice_review_2021|https://en.wikipedia.org/wiki/Rhea_americana | https://en.wikipedia.org/w/index.php?search=Rhea%20americana,Avian clade profile: cooperation and uncertainty-sensitive foraging paradigms prioritized.,278fd0d32f7f1254b0e84bf3a4b5100fa04b892df7c26268cecbb5acc66bd285,95f90da1ac8f04bc2fde8d91573d33e402948d8980e6468c876c577bb621bc7e,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021,2026-03-19T19:37:14Z
species,sp_267cf74233,Rhinoceros unicornis,Indian rhinoceros,Mammalia,Rhinocerotidae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|https://en.wikipedia.org/wiki/Rhinoceros_unicornis | https://en.wikipedia.org/w/index.php?search=Rhinoceros%20unicornis|mammal_cooperation_meta_2021|mammal_fairness_review_2019,Mammal clade profile: social exchange and fairness paradigms prioritized.,5ce94bc44b6e5beb7fca8376327631e9b36a163f030fa4194e91d1f7d605eecc,d2516486c9175bedef2a1e0410e0d23f0237da114912ce652ab3deb21a26b512,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019,2026-03-19T19:37:14Z
species,sp_eec1aabbd1,Rhinolophus ferrumequinum,Greater horseshoe bat,Mammalia,Rhinolophidae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|https://en.wikipedia.org/wiki/Rhinolophus_ferrumequinum | https://en.wikipedia.org/w/index.php?search=Rhinolophus%20ferrumequinum|mammal_cooperation_meta_2021|mammal_fairness_review_2019,Mammal clade profile: social exchange and fairness paradigms prioritized.,9f1c4533dc84eb59d2af3f110ca26f1540090cb832942ca70fa2742a67aba411,96b40c2c8bbae3cf10f5501041b5e1bd627228587cf167c9dca776743da0ec38,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019,2026-03-19T19:37:14Z
species,sp_290b10bdf7,Rhynchophorus ferrugineus,Red palm weevil,Insecta,Curculionidae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|https://en.wikipedia.org/wiki/Rhynchophorus_ferrugineus | https://en.wikipedia.org/w/index.php?search=Rhynchophorus%20ferrugineus|insect_collective_action_meta_2020|insect_foraging_risk_2017,Insect clade profile: collective action and foraging-risk paradigms prioritized.,fdea0c12b144af44bbfdf000006f739d0fbcbebe40b1881f03ac70bbee354e49,6cd01dd19b76462141525816430156c39bc8cf17cb2e38e843964dfcec938e07,true,insect_collective_action_meta_2020|insect_foraging_risk_2017,2026-03-19T19:37:14Z
species,sp_98afa43910,Rissa tridactyla,Black-legged kittiwake,Aves,Laridae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|avian_cooperation_synthesis_2018|avian_risk_choice_review_2021|https://en.wikipedia.org/wiki/Rissa_tridactyla | https://en.wikipedia.org/w/index.php?search=Rissa%20tridactyla,Avian clade profile: cooperation and uncertainty-sensitive foraging paradigms prioritized.,92207adaf8c308016887df05c0fad33beaba99c2bad294833aa8b6da67ac1e2e,57d2c4495943f784a04cfdd14d376b3b0c57933abe7a5c2948b0f33a59e12016,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021,2026-03-19T19:37:14Z
species,sp_4d6e0a59ce,Rousettus aegyptiacus,Egyptian fruit bat,Mammalia,Pteropodidae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|https://en.wikipedia.org/wiki/Rousettus_aegyptiacus | https://en.wikipedia.org/w/index.php?search=Rousettus%20aegyptiacus|mammal_cooperation_meta_2021|mammal_fairness_review_2019,Mammal clade profile: social exchange and fairness paradigms prioritized.,b496636fbcf7795342ab6cc3f1fb993669e062b495f3d52bad499739b00a0a86,ec2ef1314923d61ae2b78d142f6d65bb9d18159eeabb76329674e4f9afb4e938,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019,2026-03-19T19:37:14Z
